number_of_episode,reward
61604,-24.1744353796496
61605,-31.2695212554008
61606,-22.9439415747354
61607,-20.3540825473569
61608,-27.9591958643174
61609,-32.9173365104418
61610,-27.119525647469
61611,-37.2806806350027
61612,-22.2858803839679
61613,-27.2597193810829
61614,-18.2574407793458
61615,-28.8837537453275
61616,-15.9741474318601
61617,-21.7980824850963
61618,-29.5793746281519
61619,-18.145440325979
61620,-25.9047606674718
61621,-20.5234799639113
61622,-13.3736659100176
61623,-22.4912279077659
61624,-19.3757988051221
61625,-31.2346375507775
61626,-21.5420422636834
61627,-38.9055483327783
61628,-16.129537687138
61629,-27.0462691462874
61630,-25.4809409565848
61631,-12.9053573940105
61632,-30.9567698638432
61633,-30.6037885886893
61634,-22.1135174788639
61635,-14.5919143594196
61636,-15.5836402807928
61637,-28.8128164965544
61638,-17.6852872038686
61639,-23.2222285500269
61640,-8.07538602167276
61641,-20.0518455335291
61642,-21.5489093800538
61643,-21.6065580959302
61644,-19.2578046968197
61645,-14.9393213373135
61646,-33.2986552328702
61647,-25.8190246666888
61648,-27.3570889203442
61649,-23.4749247368406
61650,-25.8638772525621
61651,-30.5827361427166
61652,-11.6165289795873
61653,-32.556176394922
61654,-11.9054310108227
61655,-17.7141532395768
61656,-16.6322810230428
61657,-33.0983393616824
61658,-27.3828819516425
61659,-16.7160881063644
61660,-13.2761861178012
61661,-18.3673847745038
61662,-15.4197096089484
61663,-31.3746203154169
61664,-21.329193659071
61665,-21.3546835689985
61666,-24.0756179314339
61667,-23.9312487652778
61668,-28.8234221379453
61669,-32.7987649322483
61670,-32.4177593928854
61671,-33.8293335609058
61672,-23.390402930324
61673,-22.0215371181902
61674,-17.5340406570695
61675,-16.3696131277145
61676,-16.3738073220438
61677,-24.8751639794062
61678,-30.6181021551728
61679,-25.1286407466343
61680,-18.0800557887226
61681,-22.8516691224805
61682,-23.4879529011562
61683,-28.8667206899149
61684,-25.028327680376
61685,-18.9717031873035
61686,-25.7618881236132
61687,-21.0938977684367
61688,-33.2677823305176
61689,-30.5913605826948
61690,-26.01798403347
61691,-20.0566935078175
61692,-27.2638597494209
61693,-29.1745553552507
61694,-17.7184373879527
61695,-34.8954521122654
61696,-19.1991009338169
61697,-16.3443658645499
61698,-23.2291025223369
61699,-33.4489618929945
61700,-8.23774979631256
61701,-23.2441399664172
61702,-17.5880117506927
61703,-17.4433646648424
61704,-25.9847506750731
61705,-21.4965269559772
61706,-28.5551618016555
61707,-25.7782932088337
61708,-22.9614145818545
61709,-21.7532707896496
61710,-21.993561752159
61711,-16.1164192619288
61712,-28.9082148724211
61713,-24.8778309766877
61714,-21.8430167052409
61715,-31.2107012188656
61716,-25.7883011838387
61717,-27.7108190781823
61718,-20.5782126836688
61719,-24.1351583068835
61720,-27.0207032708664
61721,-22.725826418969
61722,-18.1571158320829
61723,-19.7002057910114
61724,-34.6043122155027
61725,-16.3340632943163
61726,-37.6069621238095
61727,-20.5200266798006
61728,-21.7531798774733
61729,-30.0864936285417
61730,-18.8110034062228
61731,-30.5684611463358
61732,-13.6343735059349
61733,-19.1355124258647
61734,-15.881515181928
61735,-13.6295706293502
61736,-31.4871735461438
61737,-5.65012838481987
61738,-17.3509940360667
61739,-21.8855528268504
61740,-19.2316200155936
61741,-16.6849735374703
61742,-15.116650409922
61743,-25.2726430429614
61744,-24.379342475362
61745,-17.4590557161284
61746,-12.9883929872178
61747,-21.9872035282629
61748,-23.8034909938457
61749,-13.264700804247
61750,-23.1026129707986
61751,-17.2955123616983
61752,-23.9289106018036
61753,-28.3266302917691
61754,-17.5102187214949
61755,-12.7282592934866
61756,-13.5396147631911
61757,-31.7358646950997
61758,-12.2991893217451
61759,-20.7096983375745
61760,-29.0020828562858
61761,-16.2739066221275
61762,-23.2271807625848
61763,-14.9845913435133
61764,-30.700588957742
61765,-18.8334210885714
61766,-26.0499339181596
61767,-26.4082787351046
61768,-35.9950941618263
61769,-22.1818931639776
61770,-23.5548524647008
61771,-30.4744768770502
61772,-30.3680902379317
61773,-21.916155927932
61774,-16.297441267581
61775,-16.644122440098
61776,-21.9243284511429
61777,-22.9155547552702
61778,-8.92496565373561
61779,-4.38324046848043
61780,-28.5395156433095
61781,-21.8765515913415
61782,-11.7170969051838
61783,-17.279735309773
61784,-18.7898735982756
61785,-23.5173671515401
61786,-24.4632219650793
61787,-19.1313621415978
61788,-30.1631578882321
61789,-23.8256507838918
61790,-20.6702133789141
61791,-11.3643770806449
61792,-24.6631474115312
61793,-21.7756987766363
61794,-29.3927998467223
61795,-12.6778480504903
61796,-18.8489262518708
61797,-14.5644542022855
61798,-27.6687028356661
61799,-21.6093601753347
61800,-28.8898223101976
61801,-17.4132408475161
61802,-22.4700794295979
61803,-18.8902114927247
61804,-35.366912347229
61805,-22.261652535145
61806,-29.3407361646099
61807,-20.8339486617508
61808,-21.9013622955842
61809,-24.1424429365696
61810,-27.2126692640785
61811,-34.4430600560544
61812,-19.4778817992647
61813,-15.3060051068824
61814,-16.9136911503454
61815,-15.8039731033888
61816,-16.4324859041316
61817,-24.4498013819762
61818,-20.7080319385037
61819,-26.6584818129502
61820,-17.1768428222859
61821,-21.0484656029473
61822,-18.2355429755051
61823,-36.5099297062612
61824,-22.2543113614747
61825,-18.3788934176042
61826,-33.6109484319433
61827,-32.8829927897887
61828,-20.6978693890141
61829,-27.3406017208533
61830,-25.7217531897832
61831,-23.2399278285273
61832,-40.6312421689913
61833,-31.3766041869432
61834,-11.7828424860265
61835,-25.428402103595
61836,-27.1981394542704
61837,-40.4827439327689
61838,-27.7985866076672
61839,-24.7166279147286
61840,-25.9642335628096
61841,-25.2553214627127
61842,-21.8650342456623
61843,-21.3968843422825
61844,-24.4932147058033
61845,-16.026975036739
61846,-18.6926984388907
61847,-22.3673525444217
61848,-33.0870864688195
61849,-27.3165654410079
61850,-20.7956346309172
61851,-37.6344731798406
61852,-33.3992661638397
61853,-10.1684541973464
61854,-21.713134767049
61855,-27.0935760180863
61856,-25.1042338242128
61857,-32.339153629915
61858,-29.9671899807471
61859,-27.5405695203491
61860,-22.0878372588895
61861,-13.3398154949871
61862,-15.4068540623639
61863,-33.1334005764632
61864,-27.0815401326645
61865,-23.0260478139944
61866,-26.0007702266681
61867,-21.4688382640363
61868,-36.5240214999293
61869,-26.1962949448003
61870,-22.9530494049137
61871,-31.177482710211
61872,-21.948838410737
61873,-17.0302098255672
61874,-20.6532682253734
61875,-19.5406075721023
61876,-26.0822638235235
61877,-25.5271573373538
61878,-26.9015221375035
61879,-21.7601971704748
61880,-23.3896029256297
61881,-23.9464985744461
61882,-32.0632763425153
61883,-18.7295165435052
61884,-20.2501481631711
61885,-31.0831670227468
61886,-20.9283054910754
61887,-19.7773320227582
61888,-29.134911441983
61889,-24.2201002437565
61890,-16.3630107862295
61891,-23.4986555365736
61892,-20.0775624132426
61893,-24.3441699313982
61894,-37.9939549409263
61895,-29.3746763138727
61896,-12.1367199974968
61897,-29.8288837280674
61898,-14.375874460813
61899,-28.7440544578932
61900,-29.4111662307985
61901,-27.9720553637587
61902,-23.4343653395884
61903,-26.7379987952657
61904,-20.7322609450288
61905,-13.5402202746068
61906,-27.2045517905305
61907,-22.5576733814009
61908,-24.3842072272669
61909,-16.5862211246564
61910,-27.2346212082922
61911,-23.7822606878745
61912,-30.1140577261705
61913,-16.0520702828742
61914,-30.4992405820966
61915,-19.8142542260167
61916,-11.96796626024
61917,-24.5603743859656
61918,-24.8010279770944
61919,-23.5622958096452
61920,-24.9105014207071
61921,-24.3670034844389
61922,-33.8312720594857
61923,-28.7491128637006
61924,-29.8157664508555
61925,-23.3689485382713
61926,-22.6656563933289
61927,-16.6606670181831
61928,-25.787571371831
61929,-29.8302455101723
61930,-29.2205366147038
61931,-24.0760389918934
61932,-35.457557681539
61933,-21.3952324056114
61934,-20.6397141413592
61935,-21.7146969457736
61936,-15.358060383376
61937,-22.246266217342
61938,-23.3343096562005
61939,-22.5326663985152
61940,-27.7333060240016
61941,-23.0776350413615
61942,-22.8111662619268
61943,-11.7619252607488
61944,-28.573033986647
61945,-37.4001075561235
61946,-22.5591430338911
61947,-20.5595918214603
61948,-19.412070108981
61949,-33.6263016920369
61950,-12.5886174941678
61951,-20.9851565306944
61952,-34.0234978176432
61953,-19.4799515876115
61954,-34.6541995094929
61955,-16.2771195478633
61956,-16.5825214243401
61957,-18.9352952700487
61958,-26.7402795742211
61959,-14.7170142268928
61960,-16.5734360255573
61961,-13.2519178643747
61962,-23.9567924260103
61963,-22.8111332291558
61964,-23.9344784399633
61965,-29.8194657154769
61966,-20.547070289051
61967,-23.8288789413868
61968,-21.4122108821183
61969,-20.0239394683839
61970,-14.1836469035414
61971,-20.9094100818207
61972,-9.76574099888666
61973,-33.2437449951613
61974,-33.9767949072369
61975,-22.6405120769678
61976,-18.5796821282995
61977,-19.6114827629089
61978,-23.7623127905596
61979,-14.2018445707692
61980,-19.0486341849494
61981,-26.1398596619077
61982,-23.7313530653245
61983,-24.1262034463047
61984,-26.268328496913
61985,-23.1205201058956
61986,-17.8196203056617
61987,-32.1672753988092
61988,-19.323569324074
61989,-15.8371363687888
61990,-19.0630888496779
61991,-19.4861436079807
61992,-29.7865316286674
61993,-24.0603994589282
61994,-27.2237716981306
61995,-19.5157077674066
61996,-19.4292779171089
61997,-23.7176798041917
61998,-28.9015940280208
61999,-24.7002344858782
62000,-23.2827044320876
62001,-15.3248930191851
62002,-28.6156714197804
62003,-31.5546061906486
62004,-31.9122301380674
62005,-31.6905629995722
62006,-19.4356842110586
62007,-27.4352303643263
62008,-25.5275536171298
62009,-18.8499927398519
62010,-24.9667111187552
62011,-22.0939135769301
62012,-27.174300648761
62013,-30.8270455878646
62014,-19.8825036254498
62015,-24.5804659775708
62016,-25.2418293583944
62017,-16.1248824184929
62018,-32.6357346234573
62019,-23.2807108125784
62020,-19.9365478509967
62021,-11.7411819953511
62022,-18.7285760552443
62023,-23.7132747186285
62024,-18.0072169113494
62025,-29.4569364882527
62026,-24.785002037641
62027,-30.3014911888513
62028,-29.4388237532968
62029,-17.7932904563396
62030,-33.5123437045085
62031,-22.3510659378659
62032,-24.5032611992009
62033,-28.3990296512911
62034,-17.3980475978167
62035,-19.4735708428902
62036,-14.0342898407039
62037,-16.9069091239857
62038,-25.4881576822283
62039,-12.9952818566532
62040,-27.131639825206
62041,-18.8925715924934
62042,-5.765460232227
62043,-27.8744591541979
62044,-32.1955584334603
62045,-21.4122733345663
62046,-16.0043508616693
62047,-26.3341653608087
62048,-17.645945739555
62049,-26.6456492514389
62050,-10.1015309539301
62051,-27.8574256426615
62052,-19.6087419720876
62053,-25.7504635828032
62054,-25.8057206054396
62055,-23.3021200189393
62056,-22.161886827207
62057,-16.9244714462112
62058,-17.5142836661961
62059,-23.7046663521845
62060,-30.4532299868985
62061,-14.421580176743
62062,-18.0227347910313
62063,-23.5862580814235
62064,-20.9479453674089
62065,-25.753785118987
62066,-34.4048174914632
62067,-27.8213468916205
62068,-19.8759626594208
62069,-14.2059589500646
62070,-12.4465962549826
62071,-30.5874213771302
62072,-23.4573609714043
62073,-26.3786042337435
62074,-22.598254081215
62075,-27.686718612151
62076,-21.9915685286815
62077,-18.9577761879305
62078,-14.952494664895
62079,-28.7875575098035
62080,-27.844154279626
62081,-27.4380630283398
62082,-22.6212751649865
62083,-35.8128709970865
62084,-35.7185403845537
62085,-17.7145394611202
62086,-26.6211576346571
62087,-23.861177339769
62088,-31.4704969524944
62089,-20.1481215178739
62090,-26.657365161417
62091,-23.2483302588575
62092,-23.1810814296844
62093,-11.8662100113142
62094,-30.258058801512
62095,-22.3067765592276
62096,-26.2809724792977
62097,-25.5227677192987
62098,-28.4742342868123
62099,-21.7140721327951
62100,-31.592228606092
62101,-24.2127048013608
62102,-25.5736735576307
62103,-24.1923881745626
62104,-25.8573315118294
62105,-29.6983527494172
62106,-25.0031760475274
62107,-33.6869365125878
62108,-28.418763682989
62109,-19.853629846605
62110,-16.0870086504047
62111,-21.0015278664217
62112,-22.2362037508214
62113,-21.4114230563532
62114,-27.8480982039497
62115,-22.7095358706529
62116,-27.8290003699152
62117,-18.7391844068116
62118,-22.1431934466571
62119,-15.521774372029
62120,-17.547377775658
62121,-23.9634574442654
62122,-22.7280783353792
62123,-40.8333161927298
62124,-22.049156247914
62125,-21.221080643228
62126,-29.7945885067948
62127,-13.8222024909443
62128,-11.8192938467267
62129,-28.0138249864128
62130,-17.3866835470377
62131,-33.1497214281389
62132,-19.44564046229
62133,-19.9833257309379
62134,-15.0314969669129
62135,-25.4948797280578
62136,-10.4466884208645
62137,-11.8209855232417
62138,-14.2804701844261
62139,-22.3348626786577
62140,-18.5540064428622
62141,-16.8874112166534
62142,-9.17941105990081
62143,-26.2521902418544
62144,-24.1526336342
62145,-14.4812388955535
62146,-24.7582665084935
62147,-16.3763618552802
62148,-24.4875798211974
62149,-18.5184870627236
62150,-18.8715406230748
62151,-19.9988960275424
62152,-19.0966533291372
62153,-16.5716313932401
62154,-13.9912991766555
62155,-26.3677539373947
62156,-13.3254874520444
62157,-22.3522262414135
62158,-23.1045993769676
62159,-11.0796831296266
62160,-19.6261253149355
62161,-21.5624962262363
62162,-16.4372025917248
62163,-20.4504078753967
62164,-13.8894089934283
62165,-27.180536480506
62166,-17.04166625877
62167,-28.256678598153
62168,-27.4845041903723
62169,-27.9891761031058
62170,-25.5740572761808
62171,-18.8864790895039
62172,-19.5394596979504
62173,-26.1455101815365
62174,-24.867637315359
62175,-26.8359861302828
62176,-22.8944499410846
62177,-24.1994237290204
62178,-26.5858732475515
62179,-14.6665395139878
62180,-17.3772286857005
62181,-35.2584772053905
62182,-24.3188485027043
62183,-19.0085490085287
62184,-13.2811952036503
62185,-32.056671077518
62186,-15.5233281690479
62187,-34.7844808745512
62188,-21.4049977509122
62189,-31.4968528801919
62190,-17.583542514674
62191,-25.0910226434676
62192,-19.5316763140708
62193,-25.6490486259967
62194,-23.897561618889
62195,-18.3783287243087
62196,-16.1384195400562
62197,-10.9415935874906
62198,-20.1512850309048
62199,-10.0085391016469
62200,-12.4821320168434
62201,-30.6953840045305
62202,-27.5552434341711
62203,-32.7824503061513
62204,-21.7515850098482
62205,-9.92985156486401
62206,-19.6445280304838
62207,-20.3761927262126
62208,-11.685974582222
62209,-14.7999497402555
62210,-20.1056595005963
62211,-15.0574555731834
62212,-31.0230116657551
62213,-21.1344420361082
62214,-24.5603162458995
62215,-25.7394946363325
62216,-26.4419979979325
62217,-16.7258379702156
62218,-22.2404371543373
62219,-21.2319153664295
62220,-28.8132687399626
62221,-14.9196614658372
62222,-17.6691294613504
62223,-21.7794605242042
62224,-21.5416935683724
62225,-14.2323353482241
62226,-18.3477321006978
62227,-16.0816304898403
62228,-23.2449801048862
62229,-1.56035663773136
62230,-20.1203602529792
62231,-30.2188706458446
62232,-19.902777084864
62233,-19.7059487030533
62234,-23.5579217759711
62235,-22.9842188285719
62236,-25.9817190800586
62237,-14.9456865375652
62238,-23.0931313546627
62239,-33.6262586660244
